"Name","Address","ZIP","Type","latitude","longitude"
"DE ZAVALA EL","7521 AVE H HOUSTON TX 77012",77012,"Elementary School",29.737371993129,-95.289010030818
"DOGAN EL","4202 LIBERTY RD HOUSTON TX 77026",77026,"Elementary School",29.785188990545,-95.328283019051
"DURKEE EL","7301 NORDLING HOUSTON TX 77076",77076,"Elementary School",29.866661005591,-95.39219100745
"ELIOT EL","6411 LAREDO ST HOUSTON TX 77020",77020,"Elementary School",29.781268020059,-95.306521000018
"ELROD EL","6230 DUMFRIES DR HOUSTON TX 77096",77096,"Elementary School",29.671455994095,-95.501617004863
"EMERSON EL","9533 SKYLINE DR HOUSTON TX 77063",77063,"Elementary School",29.72661499387,-95.533849026791
"BELL EL","12323 SHAFTSBURY DR HOUSTON TX 77031",77031,"Elementary School",29.64399101196,-95.549248007848
"FIELD EL","703 E 17TH ST HOUSTON TX 77008",77008,"Elementary School",29.801777992305,-95.388774962811
"FONDREN EL","12405 CARLSBAD ST HOUSTON TX 77085",77085,"Elementary School",29.628161997361,-95.498410004889
"FOSTER EL","3919 WARD ST HOUSTON TX 77021",77021,"Elementary School",29.692529984607,-95.359841974154
"FRANKLIN EL","7101 CANAL ST HOUSTON TX 77011",77011,"Elementary School",29.739227997949,-95.297006031171
"FROST EL","5002 ALMEDA-GENOA RD HOUSTON TX 77048",77048,"Elementary School",29.620059002014,-95.336147004429
"GARDEN OAKS MONTESSORI","901 SUE BARNETT DR HOUSTON TX 77018",77018,"Elementary-Middle School",29.822604004211,-95.413841966267
"GARDEN VILLAS EL","7185 SANTA FE HOUSTON TX 77061",77061,"Elementary School",29.660538020386,-95.305032038738
"GOLFCREST EL","7414 FAIRWAY DR HOUSTON TX 77087",77087,"Elementary School",29.688717014943,-95.295443979695
"GREGG EL","6701 ROXBURY HOUSTON TX 77087",77087,"Elementary School",29.673596019705,-95.308772965944
"SUGAR GROVE ACADEMY","8405 BONHOMME HOUSTON TX 77074",77074,"Middle School",29.687518989522,-95.512971969095
"HARRIS J R EL","801 BROADWAY ST HOUSTON TX 77012",77012,"Elementary School",29.718746985178,-95.277637967503
"HARRIS R P EL","1262 MAE DR HOUSTON TX 77015",77015,"Elementary School",29.769113003169,-95.221097001443
"HARTSFIELD EL","5001 PERRY ST HOUSTON TX 77021",77021,"Elementary School",29.694204982228,-95.342986972697
"HARVARD EL","810 HARVARD ST HOUSTON TX 77007",77007,"Elementary School",29.786180988786,-95.39598700376
"HELMS EL","503 W 21ST ST HOUSTON TX 77008",77008,"Elementary School",29.805320980868,-95.406420964471
"HENDERSON J EL","1800 DISMUKE HOUSTON TX 77023",77023,"Elementary School",29.723230004182,-95.321196036097
"HENDERSON N EL","701 SOLO ST HOUSTON TX 77020",77020,"Elementary School",29.769449997586,-95.321411031914
"HEROD EL","5627 JASON ST HOUSTON TX 77096",77096,"Elementary School",29.683007011042,-95.488177964225
"HIGHLAND HTS EL","865 PAUL QUINN ST HOUSTON TX 77091",77091,"Elementary School",29.849236998637,-95.420589985056
"HOBBY EL","4021 WOODMONT DR HOUSTON TX 77045",77045,"Elementary School",29.635375002229,-95.437244994304
"HORN EL","4530 HOLLY ST BELLAIRE TX 77401",77401,"Elementary School",29.693605005598,-95.454472990453
"MCGOWEN EL","6820 HOMESTEAD RD HOUSTON TX 77028",77028,"Elementary School",29.820639998569,-95.300514025288
"ISAACS EL","3830 PICKFAIR ST HOUSTON TX 77026",77026,"Elementary School",29.795044013204,-95.318410981129
"JANOWSKI EL","7500 BAUMAN RD HOUSTON TX 77022",77022,"Elementary School",29.830449004579,-95.370728976732
"JEFFERSON EL","5000 SHARMAN ST HOUSTON TX 77009",77009,"Elementary School",29.804868986739,-95.37056200922
"KASHMERE GARDENS EL","4901 LOCKWOOD DR HOUSTON TX 77026",77026,"Elementary School",29.805212016127,-95.318091965894
"ROBINSON EL","12425 WOODFOREST BLVD HOUSTON TX 77013",77013,"Elementary School",29.790060007847,-95.212713002792
"KELSO EL","5800 SOUTHMUND ST HOUSTON TX 77033",77033,"Elementary School",29.682046989762,-95.333828989106
"KENNEDY EL","400 VICTORIA DR HOUSTON TX 77022",77022,"Elementary School",29.835079000255,-95.393913991467
"KOLTER EL","6300 AVE B BELLAIRE TX 77401",77401,"Elementary School",29.712842982129,-95.455930016682
"LANTRIP EL","100 TELEPHONE RD HOUSTON TX 77023",77023,"Elementary School",29.741373010791,-95.335636965621
"LEWIS EL","6745 TIPPERARY HOUSTON TX 77061",77061,"Elementary School",29.665804998794,-95.282425962054
"LOCKHART EL","3200 ROSEDALE ST HOUSTON TX 77004",77004,"Elementary School",29.717624983619,-95.365518031346
"LONGFELLOW EL","3617 NORRIS HOUSTON TX 77025",77025,"Elementary School",29.687099014263,-95.432204033915
"LOOSCAN EL","3800 ROBERTSON ST HOUSTON TX 77009",77009,"Elementary School",29.795184996815,-95.357696039303
"LOVE EL","1120 W 13TH ST HOUSTON TX 77008",77008,"Elementary School",29.793680990019,-95.408887004205
"LOVETT EL","8814 S RICE AVE HOUSTON TX 77096",77096,"Elementary School",29.68271200996,-95.4693170057
"MACGREGOR EL","4801 LABRANCH ST HOUSTON TX 77004",77004,"Elementary School",29.727583983786,-95.38037797221
"MADING EL","8511 CRESTMONT ST HOUSTON TX 77033",77033,"Elementary School",29.659654986886,-95.327429992765
"MEMORIAL EL","6401 ARNOT ST HOUSTON TX 77007",77007,"Elementary School",29.77029799473,-95.424902977154
"MONTGOMERY EL","4000 SIMSBROOK DR HOUSTON TX 77045",77045,"Elementary School",29.620278985063,-95.436869987956
"NEFF ECC","8200 CARVEL LN HOUSTON TX 77036",77036,"Early Education",29.697535992459,-95.529077041675
"NORTHLINE EL","821 WITCHER LN HOUSTON TX 77076",77076,"Elementary School",29.851469979552,-95.386920969648
"OAK FOREST EL","1401 W 43RD ST HOUSTON TX 77018",77018,"Elementary School",29.827884980397,-95.436407977453
"OATES EL","10044 WALLISVILLE RD HOUSTON TX 77013",77013,"Elementary School",29.792768997044,-95.252664003173
"OSBORNE EL","800 RINGOLD ST HOUSTON TX 77088",77088,"Elementary School",29.875787012221,-95.416596008193
"PARK PLACE EL","8235 PARK PL BLVD HOUSTON TX 77017",77017,"Elementary School",29.688746016328,-95.273969962855
"PARKER EL","10626 ATWELL DR HOUSTON TX 77096",77096,"Elementary School",29.665534011864,-95.483024015782
"PATTERSON EL","5302 ALLENDALE RD HOUSTON TX 77017",77017,"Elementary School",29.68250598278,-95.242398015802
"PECK EL","5001 MARTIN LUTHER KING JR BLVD HOUSTON TX 77021",77021,"Elementary School",29.706332003561,-95.333996962446
"PILGRIM ACADEMY","6302 SKYLINE HOUSTON TX 77057",77057,"Elementary-Middle School",29.728882005312,-95.493483038383
"PINEY POINT EL","8921 PAGEWOOD LN HOUSTON TX 77063",77063,"Elementary School",29.724525008222,-95.521685041264
"PLEASANTVILLE EL","1431 GELLHORN DR HOUSTON TX 77029",77029,"Elementary School",29.763882988954,-95.271805001084
"POE EL","5100 HAZARD ST HOUSTON TX 77098",77098,"Elementary School",29.727180017963,-95.407829040386
"PORT HOUSTON EL","1800 MCCARTY ST HOUSTON TX 77029",77029,"Elementary School",29.760113982372,-95.283164994457
"PUGH EL","1147 KRESS ST HOUSTON TX 77020",77020,"Elementary School",29.768023984399,-95.307060040211
"RED EL","4520 TONAWANDA DR HOUSTON TX 77035",77035,"Elementary School",29.6667290198,-95.455440010622
"REYNOLDS EL","9601 ROSEHAVEN DR HOUSTON TX 77051",77051,"Elementary School",29.651803993458,-95.375297030143
"MCNAMARA EL","8714 MCAVOY DR HOUSTON TX 77074",77074,"Elementary School",29.684159983734,-95.504154039316
"RIVER OAKS EL","2008 KIRBY DR HOUSTON TX 77019",77019,"Elementary School",29.747151997754,-95.420006017862
"ROBERTS EL","6000 GREENBRIAR ST HOUSTON TX 77030",77030,"Elementary School",29.712149002455,-95.411751016701
"ROOSEVELT EL","6700 FULTON ST HOUSTON TX 77022",77022,"Elementary School",29.818624989045,-95.374105039693
"ROSS EL","2819 BAY ST HOUSTON TX 77026",77026,"Elementary School",29.801014987659,-95.34137999422
"RUCKER EL","5201 VINETT ST HOUSTON TX 77017",77017,"Elementary School",29.69409400583,-95.241896023621
"BAYLOR COLLEGE OF MEDICINE BIOTECH ACADEMY AT RUSK","2805 GARROW ST HOUSTON TX 77003",77003,"Middle School",29.753164001626,-95.344695036926
"SCARBOROUGH EL","3030 TRENTON RD HOUSTON TX 77093",77093,"Elementary School",29.872290899043,-95.336911905299
"SHEARN EL","9802 STELLA LINK RD HOUSTON TX 77025",77025,"Elementary School",29.677795017919,-95.441169988104
"SHERMAN EL","1909 MCKEE ST HOUSTON TX 77009",77009,"Elementary School",29.779181009987,-95.352576037567
"SINCLAIR EL","6410 GROVEWOOD LN HOUSTON TX 77008",77008,"Elementary School",29.79380898168,-95.428610963481
"SMITH EL","4802 CHRYSTELL LN HOUSTON TX 77092",77092,"Elementary School",29.839428998455,-95.461893992248
"THOMPSON EL","6121 TIERWESTER HOUSTON TX 77021",77021,"Elementary School",29.705215995063,-95.362906984688
"SOUTHMAYD EL","1800 CORAL ST HOUSTON TX 77012",77012,"Elementary School",29.710054993494,-95.289091000002
"STEVENS EL","1910 LAMONTE LN HOUSTON TX 77018",77018,"Elementary School",29.827227000998,-95.446150012056
"YOUNG EL","3555 BELLFORT AVE HOUSTON TX 77051",77051,"Elementary School",29.669921980086,-95.370490008672
"SUTTON EL","7402 ALBACORE DR HOUSTON TX 77074",77074,"Elementary School",29.697607993007,-95.501768968767
"TRAVIS EL","3311 BEAUCHAMP ST HOUSTON TX 77009",77009,"Elementary School",29.788933982974,-95.374638966925
"TWAIN EL","7500 BRAES BLVD HOUSTON TX 77025",77025,"Elementary School",29.698688001232,-95.43798201505
"WAINWRIGHT EL","5330 MILWEE ST HOUSTON TX 77092",77092,"Elementary School",29.822806008078,-95.469485984868
"WALNUT BEND EL","10620 BRIAR FOREST HOUSTON TX 77042",77042,"Elementary School",29.747681985492,-95.563840985095
"WESLEY EL","800 DILLARD ST HOUSTON TX 77091",77091,"Elementary School",29.861555001634,-95.419029023228
"WEST UNIVERSITY EL","3756 UNIVERSITY BLVD HOUSTON TX 77005",77005,"Elementary School",29.715711017938,-95.435379015019
"WHARTON K-8 DUAL LANGUAGE ACADEMY","900 W GRAY ST HOUSTON TX 77019",77019,"Elementary-Middle School",29.75444400206,-95.390719983443
"WHIDBY EL","7625 SPRINGHILL ST HOUSTON TX 77021",77021,"Elementary School",29.682061993369,-95.375288983516
"WHITTIER EL","10511 LACROSSE ST HOUSTON TX 77029",77029,"Elementary School",29.772111000387,-95.24274100328
"ELLA J BAKER MONTESSORI SCHOOL","2100 YUPON ST HOUSTON TX 77006",77006,"Elementary-Middle School",29.747941992128,-95.399852988962
"WINDSOR VILLAGE EL","14440 POLO ST HOUSTON TX 77085",77085,"Elementary School",29.61740001087,-95.47116001857
"GRISSOM EL","4900 SIMSBROOK DR HOUSTON TX 77045",77045,"Elementary School",29.620594982812,-95.454874986529
"LAW EL","12401 S COAST DR HOUSTON TX 77047",77047,"Elementary School",29.628050015135,-95.364417990374
"MITCHELL EL","8050 SPRINGTIME LN HOUSTON TX 77075",77075,"Elementary School",29.607542012635,-95.276412030345
"PETERSEN EL","14404 WATERLOO DR HOUSTON TX 77045",77045,"Elementary School",29.617694006123,-95.425199025974
"WHITE E EL","9001 TRIOLA LN HOUSTON TX 77036",77036,"Elementary School",29.696129006192,-95.542770975988
"BENBROOK EL","4026 BOLIN RD HOUSTON TX 77092",77092,"Elementary School",29.826692989947,-95.481328021493
"SCROGGINS EL","400 BOYLES ST HOUSTON TX 77020",77020,"Elementary School",29.780923984843,-95.299263026239
"FOERSTER EL","14200 FONMEADOW DR HOUSTON TX 77035",77035,"Elementary School",29.639836982656,-95.498261980479
"ASHFORD EL","1815 SHANNON VLY DR HOUSTON TX 77077",77077,"Elementary School",29.74726531657,-95.598195108873
"ASKEW EL","11200 WOOD LODGE DR HOUSTON TX 77077",77077,"Elementary School",29.752215002548,-95.577331993532
"BUSH EL","13800 WESTERLOCH DR HOUSTON TX 77077",77077,"Elementary School",29.759639985747,-95.632564041592
"SHADOWBRIAR EL","2650 SHADOWBRIAR DR HOUSTON TX 77077",77077,"Elementary School",29.737638998655,-95.598922015912
"TIJERINA EL","6501 SHERMAN ST HOUSTON TX 77011",77011,"Elementary School",29.740895996681,-95.309813998318
"SANCHEZ EL","2700 BERKLEY ST HOUSTON TX 77012",77012,"Elementary School",29.702409985337,-95.284885966817
"GARCIA EL","9550 ALDINE WESTFIELD RD HOUSTON TX 77093",77093,"Elementary School",29.849225012515,-95.348435964132
"VALLEY WEST EL","10707 S GESSNER DR HOUSTON TX 77071",77071,"Elementary School",29.66435099005,-95.525778008404
"HERRERA EL","525 BENNINGTON ST HOUSTON TX 77022",77022,"Elementary School",29.822298986755,-95.366646989885
"CAGE EL","4528 LEELAND ST HOUSTON TX 77023",77023,"Elementary School",29.734786008361,-95.333709966081
"MARTINEZ C EL","901 HAYS ST HOUSTON TX 77009",77009,"Elementary School",29.79065101584,-95.359498986676
"CRESPO EL","7500 OFFICE CITY DR HOUSTON TX 77012",77012,"Elementary School",29.699336006166,-95.288082992327
"GALLEGOS EL","7415 HARRISBURG BLVD HOUSTON TX 77011",77011,"Elementary School",29.733722009572,-95.292908034889
"CARRILLO EL","960 S WAYSIDE DR HOUSTON TX 77023",77023,"Elementary School",29.728533988692,-95.310667024604
"BENAVIDEZ EL","6262 GULFTON ST HOUSTON TX 77081",77081,"Elementary School",29.717307016122,-95.492152997987
"DAVILA EL","7610 DAHLIA ST HOUSTON TX 77012",77012,"Elementary School",29.714050018095,-95.284684968779
"MARTINEZ R EL","7211 MARKET ST HOUSTON TX 77020",77020,"Elementary School",29.773302990838,-95.296887008146
"MILNE EL","7800 PORTAL DR HOUSTON TX 77071",77071,"Elementary School",29.661254002555,-95.515455024091
"EASTWOOD ACADEMY","1315 DUMBLE HOUSTON TX 77023",77023,"High School",29.735471019398,-95.327999040172
"NORTH HOUSTON EARLY COLLEGE H S","8001 FULTON ST BLDG C HOUSTON TX 77022",77022,"High School",29.83431498978,-95.376822033607
"HOUSTON MATH SCIENCE AND TECHNOLOGY CENTER","9400 IRVINGTON HOUSTON TX 77076",77076,"High School",29.847852014866,-95.361207972915
"MOUNT CARMEL ACADEMY","7155 ASHBURN ST HOUSTON TX 77061",77061,"High School",29.660798990941,-95.30173702878
"HARRIS CO J J A E P","2525 MURWORTH HOUSTON TX 77054",77054,"Elementary-High School",29.68438101452,-95.417429001731
"ENERGIZED FOR STEM ACADEMY H S","7055 BEECHNUT ST HOUSTON TX 77074",77074,"High School",29.691182006938,-95.507594978208
"CARNEGIE VANGUARD H S","1501 TAFT HOUSTON TX 77019",77019,"High School",29.75403798267,-95.384362980437
"CHALLENGE EARLY COLLEGE H S","5601 W LOOP S HOUSTON TX 77081",77081,"High School",29.720950000789,-95.45971401789
"LIBERTY H S","5407 GULFTON ST HOUSTON TX 77081",77081,"High School",29.716095998751,-95.474636999646
"PIN OAK MIDDLE","4601 GLENMONT BELLAIRE TX 77401",77401,"Middle School",29.719384009819,-95.457694994033
"ORTIZ MIDDLE","6767 TELEPHONE RD HOUSTON TX 77061",77061,"Middle School",29.663352998748,-95.287459965463
"LAS AMERICAS","6501 BELLAIRE BLVD HOUSTON TX 77074",77074,"Elementary-Middle School",29.704465982367,-95.498472030972
"ENERGIZED FOR EXCELLENCE ACADEMY INC MIDDLE","6107 BISSONNET HOUSTON TX 77081",77081,"Middle School",29.695494999036,-95.489394010738
"BRIARMEADOW CHARTER","3601 DUNVALE HOUSTON TX 77063",77063,"Elementary-Middle School",29.726065979212,-95.512677009922
"EAST EARLY COLLEGE H S","220 N MILBY ST HOUSTON TX 77003",77003,"High School",29.751972011175,-95.333537969428
"HOUSTON ACADEMY FOR INTERNATIONAL STUDIES","1810 STUART HOUSTON TX 77004",77004,"High School",29.736667997081,-95.370167975952
"ENERGIZED FOR EXCELLENCE ACADEMY ECC","7419 ASHCROFT HOUSTON TX 77081",77081,"Early Education",29.697790006035,-95.490288024531
"HARPER DAEP","4425 N SHEPHERD HOUSTON TX 77018",77018,"High School",29.829812985766,-95.411740958417
"FARIAS EARLY CHILDHOOD CENTER","515 E RITTENHOUSE HOUSTON TX 77076",77076,"Early Education",29.865167979088,-95.392350012154
"SCHOOL AT ST GEORGE PLACE","5430 HIDALGO ST HOUSTON TX 77056",77056,"Elementary School",29.736614981544,-95.472398025669
"MISTRAL CENTER FOR EARLY CHILDHOOD","6203 JESSAMINE HOUSTON TX 77081",77081,"Early Education",29.701375993761,-95.49131396948
"KING EARLY CHILDHOOD CTR","3930 W FUQUA HOUSTON TX 77045",77045,"Early Education",29.614103995084,-95.436453994101
"LAURENZO EARLY CHILDHOOD CTR","205 N DELMAR HOUSTON TX 77011",77011,"Early Education",29.746393016421,-95.31975703096
"COOK JR EL","7115 LOCKWOOD HOUSTON TX 77016",77016,"Elementary School",29.824208007112,-95.319545974638
"MORENO EL","620 E CANINO HOUSTON TX 77037",77037,"Elementary School",29.874798995384,-95.390409014835
"BELLFORT EARLY CHILDHOOD CENTER","7647 BELLFORT HOUSTON TX 77061",77061,"Early Education",29.672862980362,-95.283758014107
"ENERGIZED FOR EXCELLENCE ACADEMY EL","6201 BISSONNET HOUSTON TX 77081",77081,"Elementary School",29.69528000322,-95.490931000323
"GROSS EL","12583 S GESSNER DR HOUSTON TX 77071",77071,"Elementary School",29.638990997169,-95.528081020121
"RODRIGUEZ EL","5858 CHIMNEY ROCK HOUSTON TX 77081",77081,"Elementary School",29.718487020451,-95.477534958849
"SEGUIN EL","5905 WALTRIP HOUSTON TX 77087",77087,"Elementary School",29.678572020344,-95.305660010923
"TINSLEY EL","11035 BOB WHITE HOUSTON TX 77096",77096,"Elementary School",29.658918008049,-95.499653963139
"R D S P D","4040 W FUQUA HOUSTON TX 77045",77045,"Early Education",29.614383992559,-95.43811101254
"REAGAN K-8 EDUCATIONAL CTR","4842 ANDERSON RD HOUSTON TX 77053",77053,"Elementary-Middle School",29.606844009648,-95.453461965292
"DEANDA EL","7980 ALMEDA GENOA RD HOUSTON TX 77075",77075,"Elementary School",29.624964007933,-95.279503024779
"KETELSEN EL","600 QUITMAN HOUSTON TX 77009",77009,"Elementary School",29.780757017332,-95.362010959239
"ENERGIZED FOR STEM ACADEMY MIDDLE","7055 BEECHNUT HOUSTON TX 77074",77074,"Middle School",29.691182006938,-95.507594978208
"NEFF EL","8301 NEFF ST HOUSTON TX 77036",77036,"Elementary School",29.699583020853,-95.531656991472
"HINES-CALDWELL","5515 W OREM HOUSTON TX 77085",77085,"Elementary School",29.626866993321,-95.472386961557
"RAY DAILY EL","12909 BRIAR FOREST HOUSTON TX 77077",77077,"Elementary School",29.753886982684,-95.61562203598
"SECONDARY DAEP","1510 JENSEN DR HOUSTON TX 77020",77020,"Middle School",29.774981005944,-95.341196011445
"H S AHEAD ACADEMY","5320 YALE HOUSTON TX 77091",77091,"Middle School",29.844327005485,-95.40250996845
"MICKEY LELAND COLLEGE PREP ACAD FOR YOUNG MEN","1700 GREGG ST HOUSTON TX 77020",77020,"Middle-High School",29.777169017949,-95.334789974305
"MANDARIN IMMERSION MAGNET SCHOOL","5445 W ALABAMA HOUSTON TX 77056",77056,"Elementary-Middle School",29.736614981544,-95.472398025669
"YOUNG WOMEN'S COLLEGE PREP ACADEMY","1906 CLEBURNE ST HOUSTON TX 77004",77004,"Middle-High School",29.730927985968,-95.374247029132
"EL DAEP","6411 LAREDO ST HOUSTON TX 77020",77020,"Elementary School",29.781268020059,-95.306521000018
"BAYLOR COLLEGE OF MEDICINE ACADEMY AT RYAN","2610 ELGIN ST HOUSTON TX 77004",77004,"Middle School",29.732406008864,-95.362971022428
"ENERGY INSTITUTE H S","3501 SOUTHMORE BLVD HOUSTON TX 77004",77004,"High School",29.7152070141,-95.358637997582
"FONWOOD EARLY CHILDHOOD CTR","9709 MESA DR HOUSTON TX 77078",77078,"Early Education",29.854206000387,-95.263657036826
"HILLIARD EL","8115 E HOUSTON RD HOUSTON TX 77028",77028,"Elementary School",29.838683009073,-95.268222994762
"ELMORE EL","8200 TATE ST HOUSTON TX 77028",77028,"Elementary School",29.808874991633,-95.274926002731
"FOREST BROOK MIDDLE","7525 TIDWELL RD HOUSTON TX 77016",77016,"Middle School",29.850328992983,-95.294063983156
"NORTH FOREST H S","10726 MESA DR HOUSTON TX 77078",77078,"High School",29.866850981427,-95.259832039131
"ARABIC IMMERSION MAGNET SCHOOL","4001 STANFORD ST HOUSTON TX 77006",77006,"Elementary-Middle School",29.737208001193,-95.388404985605
"SHADYDALE EL","5905 TIDWELL RD HOUSTON TX 77016",77016,"Elementary School",29.849557983619,-95.31146297013
"MARSHALL EL","6200 WINFIELD RD HOUSTON TX 77050",77050,"Elementary School",29.898178009269,-95.297634003357
"MARK WHITE EL","2515 OLD FARM RD HOUSTON TX 77063",77063,"Elementary School",29.742038994907,-95.509754994656
"MIDDLE COLLEGE H S AT HCC GULFTON","5407 GULFTON ST 219 HOUSTON TX 77081",77081,"High School",29.716095998751,-95.474636999646
"MIDDLE COLLEGE H S AT HCC FRAGA","301 N DRENNAN HOUSTON TX 77003",77003,"High School",29.752225982841,-95.332241959559
"SOUTH EARLY COLLEGE H S","1930 AIRPORT BLVD HOUSTON TX 77051",77051,"High School",29.639742015693,-95.390630967631
"HUMBLE H S","1700 WILSON RD HUMBLE TX 77338",77338,"High School",29.981717001638,-95.247239989809
"KINGWOOD H S","2701 KINGWOOD DR KINGWOOD TX 77339",77339,"High School",30.044322987108,-95.194597027821
"GUY M SCONZO EARLY COLLEGE H S","9155 WILL CLAYTON PKWY HUMBLE TX 77338",77338,"High School",29.980302010654,-95.245502002186
"ATASCOCITA H S","13300 WILL CLAYTON PKWY HUMBLE TX 77346",77346,"High School",29.979400997972,-95.172869039314
"KINGWOOD PARK H S","4015 WOODLAND HILLS DR KINGWOOD TX 77339",77339,"High School",30.072489995543,-95.213134025788
"SUMMER CREEK H S","14000 WECKFORD BLVD HOUSTON TX 77004",77004,"High School",29.925549994188,-95.208034978811
"HUMBLE COMMUNITY LEARNING CENTER","18901 TIMBER FOREST DR HUMBLE TX 77346",77346,"Elementary-High School",29.995848010292,-95.194630974529
"H S #7","20200 EASTWAY VILLAGE DR HUMBLE TX 77338",77338,"High School",30.007915017199,-95.262940970838
"HUMBLE MIDDLE","11207 WILL CLAYTON HUMBLE TX 77346",77346,"Middle School",29.978844984425,-95.210663040732
"KINGWOOD MIDDLE","2407 PINE TERRACE KINGWOOD TX 77339",77339,"Middle School",30.055208983857,-95.211358990153
"CREEKWOOD MIDDLE","3603 W LAKE HOUSTON PKWY KINGWOOD TX 77339",77339,"Middle School",30.058953012367,-95.188513023401
"ATASCOCITA MIDDLE","18810 W LAKE HOUSTON PKWY HUMBLE TX 77346",77346,"Middle School",29.993175985288,-95.160700024646
"RIVERWOOD MIDDLE","2910 HIGH VALLEY DR KINGWOOD TX 77345",77345,"Middle School",30.061227986618,-95.155768028999
"TIMBERWOOD MIDDLE","18450 TIMBER FOREST DR HUMBLE TX 77346",77346,"Middle School",29.990247013043,-95.191702002283
"ROSS STERLING MIDDLE","1131 WILSON RD HUMBLE TX 77338",77338,"Middle School",29.98448701109,-95.248659968026
"WOODCREEK MIDDLE","14600 WOODSON PARK DR HOUSTON TX 77044",77044,"Middle School",29.932215996055,-95.201028965042
"WEST LAKE MIDDLE","11810 MADERA RUN PKWY HUMBLE TX 77346",77346,"Middle School",29.95629271417,-95.191264201454
"AUTUMN RIDGE MIDDLE","15337 WOODLAND HILLS DR HUMBLE TX 77396",77396,"Middle School",29.94399490526,-95.211677070468
"HUMBLE EL","20252 FIELDTREE DR HUMBLE TX 77338",77338,"Elementary School",30.011858996009,-95.272936977108
"LAKELAND EL","1101 RUSTIC TIMBERS DR HUMBLE TX 77338",77338,"Elementary School",29.98527635876,-95.244732794431
"NORTH BEND EL","15630 OLD HUMBLE RD HUMBLE TX 77396",77396,"Elementary School",29.947179822868,-95.275930138629
"FOSTER EL","1800 TRAILWOOD VILLAGE DR KINGWOOD TX 77339",77339,"Elementary School",30.042639984769,-95.223635963734
"WOODLAND HILLS EL","2222 TREE LN KINGWOOD TX 77339",77339,"Elementary School",30.05894500765,-95.21340400689
"BEAR BRANCH EL","3500 GARDEN LK KINGWOOD TX 77339",77339,"Elementary School",30.057155010317,-95.203759034725
"ELM GROVE EL","2815 CLEAR RDG DR KINGWOOD TX 77339",77339,"Elementary School",30.073507013765,-95.197863958402
"OAKS EL","5858 UPPER LK DR HUMBLE TX 77346",77346,"Elementary School",30.006476012062,-95.18474996797
"GREENTREE EL","3502 BROOKSHADOW DR KINGWOOD TX 77345",77345,"Elementary School",30.062314993731,-95.184404968836
"TIMBERS EL","6910 LONESOME WOODS TRL HUMBLE TX 77346",77346,"Elementary School",29.990835003551,-95.171398015307
"PINEFOREST EL","19702 W LK HOUSTON PKY HUMBLE TX 77346",77346,"Elementary School",30.003924015911,-95.163454988582
"DEERWOOD EL","2920 FOREST GARDEN DR KINGWOOD TX 77345",77345,"Elementary School",30.056314012062,-95.173021003219
"WILLOW CREEK EL","2002 WILLOW TER KINGWOOD TX 77345",77345,"Elementary School",30.051861000271,-95.151955017425
"HIDDEN HOLLOW EL","4104 APPALACHIAN TRL KINGWOOD TX 77345",77345,"Elementary School",30.073946979863,-95.183342981703
"WHISPERING PINES EL","17321 WOODLAND HILLS DR HUMBLE TX 77346",77346,"Elementary School",29.974241014558,-95.213144000253
"SHADOW FOREST EL","2300 MILLS BRANCH DR KINGWOOD TX 77345",77345,"Elementary School",30.068999980608,-95.163980030997
"JACK M FIELDS SR EL","2505 S HOUSTON AVE HUMBLE TX 77396",77396,"Elementary School",29.966620984472,-95.262521959498
"OAK FOREST EL","6400 KINGWOOD GLEN HUMBLE TX 77346",77346,"Elementary School",29.999868012965,-95.176865027834
"MAPLEBROOK EL","7935 FARMINGHAM RD HUMBLE TX 77346",77346,"Elementary School",29.998805983923,-95.155636014024
"SUMMERWOOD EL","14000 SUMMERWOOD LAKES DR HOUSTON TX 77044",77044,"Elementary School",29.926498993266,-95.175610005472
"EAGLE SPRINGS EL","12500 WILL CLAYTON PKWY HUMBLE TX 77346",77346,"Elementary School",29.977794983414,-95.185217007615
"PARK LAKES EL","4400 WILSON RD HUMBLE TX 77396",77396,"Elementary School",29.944955985968,-95.250685035833
"RIVER PINES EL","2400 COLD RIVER DR HUMBLE TX 77338",77338,"Elementary School",29.969474980593,-95.24333402293
"FALL CREEK EL","14435 MESA RD HUMBLE TX 77396",77396,"Elementary School",29.930487982896,-95.273941967298
"LAKESHORE EL","13333 BREAKWATER PATH LN HOUSTON TX 77044",77044,"Elementary School",29.963010982593,-95.170630987347
"ATASCOCITA SPRINGS EL","13515 VALLEY LODGE PKWY HUMBLE TX 77346",77346,"Elementary School",29.965108009039,-95.184302961074
"RIDGE CREEK EL","15201 WOODLAND HILLS DR HUMBLE TX 77396",77396,"Elementary School",29.941819016795,-95.213339969149
"GROVES EL","11902 MADERA RUN PKWY HUMBLE TX 77346",77346,"Elementary School",29.958004408842,-95.196886019659
"CENTENNIAL EL","15130 TIMBER FOREST DR HOUSTON TX 77044",77044,"Elementary School",29.943351589335,-95.186585318698
"AUTUMN CREEK EL","14910 WOODLAND DAWN HUMBLE TX 77338",77338,"Elementary School",29.929893054643,-95.2369303756
"EL #31","20200 EASTWAY VILLAGE DR HUMBLE TX 77338",77338,"Elementary School",30.007915017199,-95.262940970838
"HIGHPOINT EAST","8003 E SAM HOUSTON PKWY N HOUSTON TX 77049",77049,"Middle-High School",29.8403989942,-95.185240979858
